,CustomerDetail,Comment,CommentClass,ProductID
24,**** ****|31 Mart 2020|BittiBitiyor satıcısından alındı.,"ürün fiyatına göre iyi ,kızıma hediye aldım dış dizaynı ve görüntü kalitesi oldukça ıyi ,cumartesi sipariş verdim pazartesi geldi tereddüt etmeme rağmen memnun kaldik tek sıkıntısı kulaklık yok ama dışı icin kaplık hediyesi var telfonu tavsiye ederim...","['ürüngüzel','fiyatperformans']",1
25,**** ****|30 Mart 2020|Bizdenal satıcısından alındı.,"Çok düşünmeye gerek yok güzel ürün, kalbiniz ferah olsun diye yorumladık ama telefonla konuşurken sensör yüzünden konuşma sırasında ses kisiliyor veya haporlere basılıyor 🥺 diğer yönleri iyi.",['ürüngüzel'],1
26,**** ****|19 Mart 2020|İdealSeçim satıcısından alındı.,fiyata göre gayet iyi performans ilk izlenim olarak memnun kaldım.Yanliz kutuda kulaklık çıkmaması ve ekran için bir jelatin olmaması puanımi kırdı. Alacaklar mutsuz olmayacaktır.,"['ürüngüzel','fiyatperformans']",1
27,E** N**|12 Mart 2020|Alan Memnun satıcısından alındı.,Verdiğiniz parayı sonuna kadar hakediyor çok güzel bir telefon yüz tanıma özelliğide harika rengine bayıldım,['ürüngüzel'],1
28,**** ****|9 Mart 2020|BittiBitiyor satıcısından alındı.,Telefonu aldım bugün ama kutuya zarar veriyolar biraz daha kutuya zarar görmemesi için biraz daha kaplama yaparsanız mutlu olurum gercekten süper bı telefon memnun kaldım herşeyi sapasağlam ama kutusu biraz zarar görmüş biraz daha ilgi gösterin,['ürüngüzel'],1
29,**** ****|11 Şubat 2020|Nasa İletişim satıcısından alındı.,herşeyin den çok memnunum hiç düşünmeden alabilirsiniz bu kadar ucuza böyle yüksek kalite hiçbiyerde yok,['ürüngüzel'],1
30,z** e**|9 Şubat 2020|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,fiyatına göre gayet güzel bir telefon hem kullanışlı hemde sık almak isteyenler hiç düşünmeden alabilirler,"['ürüngüzel','fiyatperformans']",1
31,**** ****|8 Şubat 2020|Nasa İletişim satıcısından alındı.,güzel telefon fiyatınin karşılığını verecek gibi duruyor çünkü şarjı çok iyi kamerası çok iyi biraz büyük ve ağır olması dışında bir problem yok,['ürüngüzel'],1
32,**** ****|7 Şubat 2020|TekCep satıcısından alındı.,"fiyatına göre gayet güzel bir telefon,tasarım olarak da çok beğendim..bu markayı ilk kez kullaniyorum inşallah sorun yaşamam..paketleme ve kargodan memnun kaldım. ben aldıktan bir kaç saat sonra indirime girmeseydi iyiydi.kulaklık olmaması bir eksi...","['ürüngüzel','fiyatperformans']",1
33,N** K**|3 Şubat 2020|Cepekspress satıcısından alındı.,"Gayet güzel telefon, alıcak olanı üzeceğini sanmıyorum. Hızlı, kamera kalitesi orta düzey, tavsiye edilir",['ürüngüzel'],1
34,Resul alper Altun|2 Şubat 2020|Nasa İletişim satıcısından alındı.,ürün güzel daha önce de farklı mağazalar dan 4adet almış bulunmaktayım ufak fiyat performans telefonu,"['ürüngüzel','fiyatperformans']",1
35,F** K**|2 Şubat 2020|Alan Memnun satıcısından alındı.,cok memnun kaldim cok hizli calisiyor mukemmel hd kalite canli renkte fotolar cekilebiliyor tek sıkıntisi kalin ve buyuk olmasi,['ürüngüzel'],1
36,O** G**|30 Ocak 2020|Atacel satıcısından alındı.,"Telefonu anneme hediye olarak aldım, kurulum vs derken biraz baktım, gerçekten çok beğendim. Akıcı, hızlı, ekran kalitesi, geniş ekranı, telefonun rijict yapısı hoşuma gitti. Bu fiyattaki bir telefon için verdiği kalite hissi gerçekten iyi. Fotoğraf olayı çok çok iyi, bayıldım resmen. Selfie kamerasındaki portre modunu çok beğendim örneğin. Mavi rengini tercih ettim ve size de tavsiye ederim hoş bir rengi var. Salı gecesi sip",['ürüngüzel'],1
37,**** ****|23 Ocak 2020|BittiBitiyor satıcısından alındı.,fiyat performans ürünü.Ucu farkli sarj aleti konusunda sıkınti yasayabilirsiniz sadece.Biz gayet memnun kaldik piyasadaki cogu telefondan daha uygun fiyatli ve daha iyi,"['ürüngüzel','fiyatperformans','uygunfiyat']",1
38,Musa Aydoğan|21 Ocak 2020|TekCep satıcısından alındı.,Şu an bu telefon dan yorum yapıyorum yaklaşık 2 haftadır kullanıyorum gönül rahatlığıyla alabilirsiniz çok güzel bir telefon.,['ürüngüzel'],1
39,Seda Ülker|20 Ocak 2020|Nasa İletişim satıcısından alındı.,ürün gerçekten güzel.bu fiyata alınabilecek piyasadaki en iyi telefon bile diyebilirim oldukça hızlı ve şarjı fazla dayaniyo.rengi işe muhteşem.tek sorun kulaklık olmaması.firma hızlı ve özenli gönderiler bulundu.bu arada içinden çıkan kılıf içinde tesekkurler,"['ürüngüzel','hızlıteslimat']",1
40,**** ****|16 Ocak 2020|Nasa İletişim satıcısından alındı.,gerçekten güzel telefon fakat camına koruma taktırdım tuşlar basmadı cikardigim da normale döndü ses kullanıs görünus hakkını veriyor ücretinin,['ürüngüzel'],1
41,Muhsin Nergiz|13 Ocak 2020|Cepekspress satıcısından alındı.,"Güvenilir alışveriş, hızlı kargo, ucuz fiyat. Telefonu yaklaşık 1 aydır kullanıyorum gerçekten çok iyi. Cuma günü sipariş verdim, pazartesi geldi. Teşekkürler Nisa İletişim teşekkürler Trendyol. 👍","['ürüngüzel','hızlıteslimat']",1
42,**** ****|9 Ocak 2020|BittiBitiyor satıcısından alındı.,Ürün gayet güzel. Fiyat performans bakımından yorum bile yapmaya gerek yok bu fiyata bu performansta telefon rakibi yok diyebilirim. Şuan yaklaşık olarak 2 aydır kullanıyorum hiçbir sıkıntı yaşamadım ve gayet memmunum.,"['ürüngüzel','fiyatperformans','uygunfiyat']",1
43,T** Y**|9 Ocak 2020|Nasa İletişim satıcısından alındı.,ürün gayet güzel. ince bir telefon degil. şarjı ve hızi tatmini edici. kamerasi standart çekimler için gayet yeterli. kargo paketi özenli bir şekilde yapılmış. teşekkürler.,['ürüngüzel'],1
44,ABDULLAH AKCA|31 Aralık 2019|BittiBitiyor satıcısından alındı.,ben 128 lik aldım çok güzel ama konuşurken sensör sıkıntısı var hep başka yerlere dokunuyorum o yüzden ekranı kapatıyorum.,"['ürüngüzel','kaliteliürün']",1
45,F** c**|29 Aralık 2019|Cepekspress satıcısından alındı.,urun cok guzel kutunun icinden kulaklik cikmiyo alacak olanlara duyurulur.. onun dusinda hizli geldi..goruntu kalitesi cok iyi..,"['ürüngüzel','hızlıteslimat','kaliteliürün']",1
46,Feyzanur Şentürk|28 Aralık 2019|BittiBitiyor satıcısından alındı.,Ürün çok güzel kullanışlı bir telefon verdiğim fiyata göre. Çok iyi şeyler duydum almadan önce de. Alan herkes memnun. Şarjı çok gidiyor hemen bitmiyor.Kullanımı tasarımı vs. herşeyi çok güzel. Bu telefondan önce abim aldı sonra ben aldım çok memnun kaldım. Sonuna kadar değer verilen paraya. Ayrıca içinden kendi orijinal kılıfı da çıkıyor. Fakat kulaklık yok o üzücü. Teşekkürler Trendyol..,"['ürüngüzel','fiyatperformans']",1
47,A** Y**|22 Aralık 2019|mimarket satıcısından alındı.,"Güzel ürün macro kamerası yüksek ışıkta gayet başarılı ama düşük ışıkta 2 MP olduğunu hissettiriyor, fiyat performans olarak çok iyi","['ürüngüzel','fiyatperformans']",1
48,Fatih Yaman|19 Aralık 2019|Nasa İletişim satıcısından alındı.,Bu paraya bu ürün bir haftadır kullanıyorum çok memnun kaldım hızlı kullanışlı zaten özellikleri belli araştırmadan kimse almıyor rengi de güzel,['ürüngüzel'],1
49,**** ****|13 Aralık 2019|Cepekspress satıcısından alındı.,Çok güzel telefon bu fiyata en iyisi denebilir xiaomi markasını bilmeyenler önyargılı yaklaşıyo araştırın iyi bi marka kamerası iyi kullanışlı telefon tavsiye ederim,['ürüngüzel'],1
50,**** ****|11 Aralık 2019|Cepekspress satıcısından alındı.,Ürününüzden ve bu yoğunluğa rağmen hızınızdan çok memnun kaldım ilginize ayrıca teşekkür ederim yine aynı indirimi yapın yine hiç düşünmeden alırım.,['ürüngüzel'],1
51,**** ****|9 Aralık 2019|Alan Memnun satıcısından alındı.,Bir yıldır kullanıyorum çok takilmaya basladi fazla götürmeyecek gibi duruyor bi daha almam redmi veya Xiaomi,['ürüngüzel'],1
52,Murat Akın|9 Aralık 2019|Cepekspress satıcısından alındı.,fiyat performans açısından çok güzel bir telefon. dayanıklılığını önümüzdeki günlerde görüp tekrar yorum yazacağım. şimdilik tavsiye ederim.,"['ürüngüzel','fiyatperformans']",1
53,Özlem Ersoy|8 Aralık 2019|Alan Memnun satıcısından alındı.,"ürün çok guzel, bu fiyata alınabilecek en iyi cihaz ve kullanımı da bi o kadar rahat kesinlikle tavsiye ederim.",['ürüngüzel'],1
54,Samet akkaş|7 Aralık 2019|Gelecek Bizde satıcısından alındı.,tahmin ettiğinden daha güzel bir telefon çıktı. kargo yoğunluğu harici sorun yaşamadım. herkese tavsiye ederim.,['ürüngüzel'],1
55,**** ****|6 Aralık 2019|NF Bilişim satıcısından alındı.,Ürün çok güzel milletin övdüğü kadar varmış çabuk elimize ulaştı sıfır türkiye garantili cihaz ayrıca kutusunda şeffaf bir koruma kılıfı çıkıyor kılıf almanıza gerek kalmıyor ekran koruyucu alıp takın hepsi bu çok begendik,['ürüngüzel'],1
56,**** ****|5 Aralık 2019|BittiBitiyor satıcısından alındı.,Bu fiyata çok güzel bir telefon değeri daha fazla eder bence kesinlikle tavsiye ederim kamerası muhteşem şarjı da çok az harcıyor 2 gün çok rahat oynasanız bile şarj gidiyor,['ürüngüzel'],1
57,**** ****|5 Aralık 2019|NF Bilişim satıcısından alındı.,"kesinlikle çok guzel bir telefon.goruntu kalitesi,fotoğraf çekimi netlik harika.almak isteyene tavsiye edebilirim.",['ürüngüzel'],1
58,Engin Yamanoğlu|2 Aralık 2019|Gelecek Bizde satıcısından alındı.,gerçekten harika bir ürün sorunsuz sıkıntısız elime ulaştı kamera hız vb herşey gayet güzel teşekkürler,['ürüngüzel'],1
59,**** ****|2 Aralık 2019|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,Ürün mükemmel 2 haftadır kullanıyorum ve sorun yaşatmadı şarjı 1.5 gün gidiyor sürekli kullanmama rağmen tavsiye ederim bu fiyata iyi ürün,"['ürüngüzel','fiyatperformans']",1
60,**** ****|29 Kasım 2019|Alan Memnun satıcısından alındı.,ürün çok güzel ve kaliteli.paketleme süper.gönül rahatlığıyla sipariş verebilirsiniz.satıcı firmada çok hızlı teşekkür ederim.,"['ürüngüzel','iyipaketleme','kaliteliürün']",1
61,**** ****|28 Kasım 2019|Alan Memnun satıcısından alındı.,telefonu eşime aldim. ürün guzel. tek kusuru arka kameralarinda cikintinin cok olmasi. ama cozunurluk akış pil ömrü falan cok iyi ve tel simdilik oldukca stabil.,['ürüngüzel'],1
62,Meltem KAYA|23 Kasım 2019|Gelecek Bizde satıcısından alındı.,"Tam bir fiyat performans ürünü. Eşim için aldık. 1 haftadır kullanıyor ve çok memnun. Optik lens özelliği ve ses performansı çok iyi, düşünenler bence gönül rahatlığıyla alabilir, yurtiçi kargoyla sağlam bir şekilde paketlenmiş olarak geldi genel olarak gayet memnun kaldık.","['ürüngüzel','fiyatperformans']",1
63,Adem Çelebi|21 Kasım 2019|BittiBitiyor satıcısından alındı.,Çok güzel bi telefon herkese tavsiye ederim çok hızlı kargoya verildi bu fiyatlara alınacak en güzel telefon,['ürüngüzel'],1
64,**** ****|20 Kasım 2019|BittiBitiyor satıcısından alındı.,"Daha bugün elime geçti Ürün gayet güzel ve kullanışlı yalnız mi note 3 kullanicisiyim, ondaki Xiaomi kişiler ve mesaj uygulamasını göremedim, Google'ın uygulamalarını kullanıyorum. Bence xiaomiler daha kullanışlı gibi. Ama genel olarak güzel bir telefon, tavsiye ederim.",['ürüngüzel'],1
65,**** ****|16 Kasım 2019|DİGİTALFONİ satıcısından alındı.,ürün gerçekten çok güzel çok memnun kaldım . hız olarak olsun şarj olarak olsun fiyatına göre harika performans a sahip. ses kalitesi de çok iyi . Ürün 3 gün içersinde elime ulaştı gayet hızlı,"['ürüngüzel','fiyatperformans','hızlıteslimat']",1
66,**** ****|16 Kasım 2019|BittiBitiyor satıcısından alındı.,"Cihaz,fiyatına oranla cok başarılı.Gercekten bende çok tereddüt yaşamıştım ama fazlasıyla memnun kaldım kullanımı da gayet güzel 👍 😊","['ürüngüzel','fiyatperformans']",1
67,Tunay Durmaz|15 Kasım 2019|BittiBitiyor satıcısından alındı.,Xiaomi Redmi Note 7 kullanıcısıyım Note 8 ile fiyat performans açısından beklentilerin üzerinde bir telefon üretilmiş.Kamera ve sarjın uzun süre gitmesi de mükemmel.Hızlı kargo ile gayet memnun kaldık.Teşekkürler Xiaomi Teşekkürler Trendyol.,"['ürüngüzel','fiyatperformans','hızlıteslimat']",1
68,**** ****|15 Kasım 2019|Nasa İletişim satıcısından alındı.,Öncelik le bu fiyata bu ürün çok iyi beklediğim den çok daha güzel bir ürün trendyol ailesine çok teşekkür ediyorum ve almak istiyenler bence hiç durmasın dışarı da çok daha pahalı hemen alın derim,['ürüngüzel'],1
69,**** ****|10 Kasım 2019|BETPA DİJİTAL satıcısından alındı.,hayatımda gördüğüm en iyi telefon,['ürüngüzel'],1
70,Sinan Orhan|9 Kasım 2019|Alan Memnun satıcısından alındı.,Çok hizli geldi urun cok Güzel,"['ürüngüzel','hızlıteslimat']",1
71,eyyüp belindir|7 Kasım 2019|Alan Memnun satıcısından alındı.,çok güzel telefon kullanışlı,['ürüngüzel'],1
72,Fatih ONUS|7 Kasım 2019|Cepekspress satıcısından alındı.,Ürünu beğendim. Abim için aldım ilk defa İnternet alışverişi yaptıgi için biraz cekiniyordu fakat ürünü çok cok beğendi daha sonra başka bir abim içinde sipariş ettim gayet memnun kaldılar,['ürüngüzel'],1
73,ÖZGE TERZIOĞLU-Elite Üye|6 Kasım 2019|Alan Memnun satıcısından alındı.,oncelikle trendyola sonsuz tesekkurler hic dusunmeden alabilirsiniz teslimat cok hizli. telefona gelince kamerasi muhtesem 1 gun oldu alali ama cok memnunum,"['ürüngüzel','hızlıteslimat']",1
74,**** ****|6 Kasım 2019|Nasa İletişim satıcısından alındı.,ürün çok güzel fiyatına göre redmi note 7 görenler için şöyle söylüyüm aynı cihaz gibi ana sadece 2 kamera eklemişler note 8 alın,"['ürüngüzel','fiyatperformans']",1
75,Kerami Bilal Canbolat|3 Kasım 2019|BittiBitiyor satıcısından alındı.,Fiyat performans olarak mükemmel mavi rengi gerçekten çok güzel. Bu fiyata alınabilecek işinizi oldukça fazla görecek bir telefon,"['ürüngüzel','fiyatperformans']",1
76,**** ****|26 Ekim 2019|BittiBitiyor satıcısından alındı.,Ürün çok güzel,['ürüngüzel'],1
77,ufuk düzen|23 Ekim 2019|BittiBitiyor satıcısından alındı.,hiç düşünmeden alabilirsiniz,['ürüngüzel'],1
78,**** ****|18 Ekim 2019|Selekt satıcısından alındı.,Ürün güzel zaman lazım,['ürüngüzel'],1
79,E** D**-Elite Üye|28 Ekim 2021|VİRTUAL MARKT satıcısından alındı.,Xiaomi çok güzel telefon,['ürüngüzel'],1
80,A** Ş**|29 Eylül 2021|Kraft DTM satıcısından alındı.,ürün güzel. hızlı teslimat yapıldı.,"['ürüngüzel','hızlıteslimat']",1
81,f** s**|10 Eylül 2021|Asia Brands Group satıcısından alındı.,güzel telefon.sarji baya uzun gidiyor,['ürüngüzel'],1
82,H** A**|2 Temmuz 2021|Gelecek Bizde satıcısından alındı.,Ürün gayet güzel hoşuma gitti tavsiye ederim,['ürüngüzel'],1
83,k** s**|3 Mayıs 2021|favorimobil satıcısından alındı.,anneme aldım fazlasıyla yetiyor güzel telefon,['ürüngüzel'],1
84,**** ****|2 Mayıs 2021|Selekt satıcısından alındı.,gerçekten güvenilir çok memnun kaldım telefonum çok güzel 👍,['ürüngüzel'],1
85,ismail tunçer-Elite Üye|15 Şubat 2021|Escmarket satıcısından alındı.,"kullanışlı güzel bir telefon , uygun fiyat için teşekkürler Trendyol","['ürüngüzel','uygunfiyat']",1
86,**** ****|15 Şubat 2021|Cepekspress satıcısından alındı.,Çok memnun kaldım kesinlikle tavsiye ediyorum güvenilir firma mükemmel hizmet,['ürüngüzel'],1
87,H** A**|7 Şubat 2021|Aksaray İletişim satıcısından alındı.,çok güzel bı telefon tartışmasız düşünmeden alınır,['ürüngüzel'],1
88,**** ****|11 Ocak 2021|Escmarket satıcısından alındı.,gayet güzel bir telefon hiçbir sorun yaşamadık teşekkürler,['ürüngüzel'],1
89,B** t**|10 Aralık 2020|BittiBitiyor satıcısından alındı.,ürün mükemmel diğer telefonlara çok yüksek paralar vereceğinize bu ürünü alın her özellik var,['ürüngüzel'],1
90,İ** D**-Elite Üye|1 Aralık 2020|Escmarket satıcısından alındı.,güzel ürün hızlı kargo tavsiye ediyorum güzel,"['ürüngüzel','hızlıteslimat']",1
91,N** K**|30 Kasım 2020|BittiBitiyor satıcısından alındı.,"Çok güzel bir telefon, sorunsuz ulaştı elime",['ürüngüzel'],1
92,**** ****|21 Kasım 2020|Nasa İletişim satıcısından alındı.,Fiyat performans ürünü indirimdeyken almıştık çok güzel bir ürün.,"['ürüngüzel','fiyatperformans']",1
93,Abdulgani Demir|14 Kasım 2020|CEPTELEFONU.ONLİNE satıcısından alındı.,Güzel çalışıyor sadece ağırlığı biraz var onun dışında güzel bir telefon,['ürüngüzel'],1
94,**** ****|28 Ekim 2020|Timmy satıcısından alındı.,ürün gayet güzel ama faturada imei numarası yazmıyor,['ürüngüzel'],1
95,**** ****|15 Ekim 2020|Nasa İletişim satıcısından alındı.,en iyi fiyat buradaydı gayet güzel telefon,"['ürüngüzel','uygunfiyat']",1
96,zehra yeşilırmak|13 Ekim 2020|Güncel Dijital Teknoloji Ürünleri satıcısından alındı.,özelliklerine göre gerçekten uygun fiyatlı bir telefon çok memnun kaldım,"['ürüngüzel','uygunfiyat']",1
97,**** ****|10 Ekim 2020|Cepekspress satıcısından alındı.,çok güzel bir ürün beklediğimden daha iyi,['ürüngüzel'],1
98,H** A**|5 Ekim 2020|Tekno-Center satıcısından alındı.,çok iyi kısa zamanda elimize ulaştı oğlum için almıştım çok güzel bir ürün tavsiye ederim,['ürüngüzel'],1
99,S** D**|30 Eylül 2020|CepteTek satıcısından alındı.,Güzel bir telefon anneme almıştım kullanışlı 👍🏻,['ürüngüzel'],1
100,**** ****|20 Eylül 2020|Cepekspress satıcısından alındı.,"ürün güzel yalnız şuan çok pahalı, almayın.",['ürüngüzel'],1
101,selda onur|19 Eylül 2020|Nasa İletişim satıcısından alındı.,fiyatı baya artmış çok güzel bir telefon faket kamerası fazla iyi değil maalesef,['ürüngüzel'],1
102,R** V**|18 Eylül 2020|Nasa İletişim satıcısından alındı.,çok çok güzel bir telefon iyi ki bu modeli tercih etmilim,['ürüngüzel'],1
103,**** ****|18 Eylül 2020|Gelecek Bizde satıcısından alındı.,"ürün gayet güzel hızlı ve performanslı, alinabilir",['ürüngüzel'],1
104,**** ****|16 Eylül 2020|Gelecek Bizde satıcısından alındı.,anneme aldık gerçekten güzel telefon kargolaması da gayet iyiydi,['ürüngüzel'],1
105,Serkan soylu|15 Eylül 2020|Selekt satıcısından alındı.,Çok güzel bir ürün fiyat olarak da çok memnun kaldık teşekkür ederiz,['ürüngüzel'],1
106,**** ****|2 Eylül 2020|BETPA DİJİTAL satıcısından alındı.,Güzel bir ürün en uygun burda satılıyordu,['ürüngüzel'],1
107,I** K**|11 Nisan 2020|Bizdenal satıcısından alındı.,Beklentilerinizi karsiliyor guzel telefon,['ürüngüzel'],1
108,**** ****|10 Nisan 2020|Alan Memnun satıcısından alındı.,FİYATINA GÖRE ÇOK GÜZEL BİR ÜRÜN ÇİN VİRÜSÜDE YENDİ GİBİ BİRŞEY DAHADA BIRŞEY OLMAZ :-),"['ürüngüzel','fiyatperformans']",1
109,**** ****|10 Nisan 2020|Bizdenal satıcısından alındı.,çok iyi. Ürün çok güzel boşuna para sacmayin.,['ürüngüzel'],1
110,**** ****|10 Nisan 2020|BittiBitiyor satıcısından alındı.,ürün beklentimin üstünde çok memnun kaldım.ve kargo süreci çok hızlı,['ürüngüzel'],1
111,**** ****|9 Nisan 2020|BittiBitiyor satıcısından alındı.,Beklediğimden daha güzel bir telefon. Kılıf hediyesi ne de daha mutlu oldum 👍,['ürüngüzel'],1
112,**** ****|7 Nisan 2020|BittiBitiyor satıcısından alındı.,Bu fiyata bu telefon gerçekten harika ben aldıktan sonra biraz yükselmiş fiyatı ama hak ediyor..,['ürüngüzel'],1
113,ERTAN TÜRKMEN|7 Nisan 2020|BittiBitiyor satıcısından alındı.,Hızlı teslimat ve çok güzel bir telefon için teşekkürler...,"['ürüngüzel','hızlıteslimat']",1
114,**** ****|6 Nisan 2020|Cepekspress satıcısından alındı.,Hızlı teslimat güvenilir alışveriş güzel telefon teşekkürler Trendyol 😊,"['ürüngüzel','hızlıteslimat']",1
115,A** G**|6 Nisan 2020|Bizdenal satıcısından alındı.,gayet güzel bir telefon fiyatına göre gayet performansi yüksek,"['ürüngüzel','fiyatperformans']",1
116,Mustafa Doğruyol|6 Nisan 2020|Gelecek Bizde satıcısından alındı.,ürün gayet güzel beğenerek eşime aldım teşekkürler...,['ürüngüzel'],1
117,M** A**|5 Nisan 2020|BittiBitiyor satıcısından alındı.,ürünü çok beğendim ve 1 adet daha sipariş verdim teşekkürler.,['ürüngüzel'],1
118,**** ****|5 Nisan 2020|BittiBitiyor satıcısından alındı.,Almak isteyen herkese tavsiye ediyorum göründüğü gibiydi cok guzel bir telefon,['ürüngüzel'],1
119,**** ****|3 Nisan 2020|BittiBitiyor satıcısından alındı.,Kulaklık olmaması biraz üzdü ama çok güzel bir ürün. Çok şık.,['ürüngüzel'],1
120,**** ****|3 Nisan 2020|Bizdenal satıcısından alındı.,cok iyi bir telefon fiyatına göre çok güzel bir urun,"['ürüngüzel','fiyatperformans']",1
121,Olgun AYDIN|1 Nisan 2020|Bizdenal satıcısından alındı.,Güzel bir ürün. Fiyat performans dengesi çok iyi,"['ürüngüzel','fiyatperformans']",1
122,**** ****|31 Mart 2020|BittiBitiyor satıcısından alındı.,fiyatına göre iyi bir ürün kullanıyorum çok memnun kaldım,"['ürüngüzel','fiyatperformans']",1
